x,r,u,p,e
0.798047, 0.265583, 0.927515, 0.30315, 2.85363
0.798828, 0.265583, 0.927515, 0.30315, 2.85363
0.799609, 0.265583, 0.927516, 0.30315, 2.85363
0.800391, 0.265583, 0.927516, 0.30315, 2.85363
0.801172, 0.265583, 0.927516, 0.30315, 2.85363
0.801953, 0.265583, 0.927517, 0.30315, 2.85363
0.802734, 0.265583, 0.927517, 0.30315, 2.85363
0.803516, 0.265583, 0.927517, 0.30315, 2.85363
0.804297, 0.265583, 0.927517, 0.30315, 2.85363
0.805078, 0.265583, 0.927518, 0.303151, 2.85363
0.805859, 0.265583, 0.927518, 0.303151, 2.85363
0.806641, 0.265583, 0.927518, 0.303151, 2.85363
0.807422, 0.265583, 0.927519, 0.303151, 2.85363
0.808203, 0.265584, 0.927519, 0.303151, 2.85363
0.808984, 0.265584, 0.927519, 0.303151, 2.85363
0.809766, 0.265584, 0.92752, 0.303151, 2.85363
0.810547, 0.265584, 0.92752, 0.303151, 2.85363
0.811328, 0.265584, 0.92752, 0.303151, 2.85363
0.812109, 0.265584, 0.92752, 0.303152, 2.85363
0.812891, 0.265584, 0.927521, 0.303152, 2.85363
0.813672, 0.265584, 0.927521, 0.303152, 2.85363
0.814453, 0.265584, 0.927521, 0.303152, 2.85363
0.815234, 0.265584, 0.927522, 0.303152, 2.85363
0.816016, 0.265584, 0.927522, 0.303152, 2.85363
0.816797, 0.265585, 0.927522, 0.303152, 2.85363
0.817578, 0.265585, 0.927523, 0.303152, 2.85363
0.818359, 0.265585, 0.927523, 0.303152, 2.85363
0.819141, 0.265585, 0.927524, 0.303153, 2.85363
0.819922, 0.265585, 0.927524, 0.303153, 2.85363
0.820703, 0.265585, 0.927524, 0.303153, 2.85363
0.821484, 0.265585, 0.927525, 0.303153, 2.85363
0.822266, 0.265585, 0.927525, 0.303153, 2.85363
0.823047, 0.265585, 0.927525, 0.303153, 2.85363
0.823828, 0.265585, 0.927526, 0.303153, 2.85363
0.824609, 0.265585, 0.927526, 0.303154, 2.85363
0.825391, 0.265586, 0.927527, 0.303154, 2.85363
0.826172, 0.265586, 0.927527, 0.303154, 2.85363
0.826953, 0.265586, 0.927527, 0.303154, 2.85364
0.827734, 0.265586, 0.927528, 0.303154, 2.85364
0.828516, 0.265586, 0.927528, 0.303154, 2.85364
0.829297, 0.265586, 0.927528, 0.303154, 2.85364
0.830078, 0.265586, 0.927528, 0.303154, 2.85364
0.830859, 0.265586, 0.927527, 0.303154, 2.85363
0.831641, 0.265586, 0.927526, 0.303154, 2.85363
0.832422, 0.265585, 0.927525, 0.303153, 2.85363
0.833203, 0.265585, 0.927522, 0.303152, 2.85363
0.833984, 0.265584, 0.927517, 0.30315, 2.85362
0.834766, 0.265582, 0.927508, 0.303148, 2.85362
0.835547, 0.265579, 0.927495, 0.303143, 2.8536
0.836328, 0.265574, 0.927472, 0.303135, 2.85358
0.837109, 0.265567, 0.927436, 0.303123, 2.85355
0.837891, 0.265554, 0.927378, 0.303104, 2.8535
0.838672, 0.265535, 0.927284, 0.303072, 2.85341
0.839453, 0.265503, 0.927132, 0.303021, 2.85328
0.840234, 0.265452, 0.926888, 0.302939, 2.85306
0.841016, 0.265369, 0.926495, 0.302808, 2.8527
0.841797, 0.265237, 0.925864, 0.302596, 2.85213
0.842578, 0.265024, 0.92485, 0.302256, 2.85121
0.843359, 0.264683, 0.923223, 0.301712, 2.84974
0.844141, 0.264137, 0.920611, 0.30084, 2.84738
0.844922, 0.263265, 0.916428, 0.299448, 2.8436
0.845703, 0.261877, 0.909738, 0.297234, 2.83753
0.846484, 0.259681, 0.899077, 0.293736, 2.82785
0.847266, 0.25624, 0.882177, 0.288266, 2.81246
0.848047, 0.250931, 0.85562, 0.279853, 2.78815
0.848828, 0.242937, 0.814487, 0.267252, 2.75022
0.849609, 0.231353, 0.752299, 0.249147, 2.69228
0.850391, 0.21554, 0.662052, 0.224776, 2.60713
0.851172, 0.195823, 0.539903, 0.195075, 2.49045
0.851953, 0.174288, 0.392742, 0.163783, 2.34931
0.852734, 0.154655, 0.244909, 0.136709, 2.20991
0.853516, 0.140296, 0.128749, 0.118147, 2.10532
0.854297, 0.131929, 0.058653, 0.107978, 2.04614
0.855078, 0.127886, 0.0244436, 0.10327, 2.0188
0.855859, 0.126151, 0.0097501, 0.101296, 2.00742
0.856641, 0.125451, 0.00381657, 0.100506, 2.00289
0.857422, 0.125175, 0.00148264, 0.100196, 2.00112
0.858203, 0.125068, 0.000574247, 0.100076, 2.00043
0.858984, 0.125026, 0.000222156, 0.100029, 2.00017
0.859766, 0.12501, 8.59052e-05, 0.100011, 2.00006
0.860547, 0.125004, 3.32129e-05, 0.100004, 2.00003
0.861328, 0.125002, 1.284e-05, 0.100002, 2.00001
0.862109, 0.125001, 4.96374e-06, 0.100001, 2
0.862891, 0.125, 1.91889e-06, 0.1, 2
0.863672, 0.125, 7.41805e-07, 0.1, 2
0.864453, 0.125, 2.86766e-07, 0.1, 2
0.865234, 0.125, 1.10858e-07, 0.1, 2
0.866016, 0.125, 4.28553e-08, 0.1, 2
0.866797, 0.125, 1.65669e-08, 0.1, 2
0.867578, 0.125, 6.40443e-09, 0.1, 2
0.868359, 0.125, 2.47581e-09, 0.1, 2
0.869141, 0.125, 9.57097e-10, 0.1, 2
0.869922, 0.125, 3.69994e-10, 0.1, 2
0.870703, 0.125, 1.43033e-10, 0.1, 2
0.871484, 0.125, 5.52946e-11, 0.1, 2
0.872266, 0.125, 2.13772e-11, 0.1, 2
0.873047, 0.125, 8.26565e-12, 0.1, 2
0.873828, 0.125, 3.19718e-12, 0.1, 2
0.874609, 0.125, 1.23783e-12, 0.1, 2
0.875391, 0.125, 4.80196e-13, 0.1, 2
0.876172, 0.125, 1.87215e-13, 0.1, 2
0.876953, 0.125, 7.38731e-14, 0.1, 2
0.877734, 0.125, 2.99993e-14, 0.1, 2
0.878516, 0.125, 1.29641e-14, 0.1, 2
0.879297, 0.125, 5.16365e-15, 0.1, 2
0.880078, 0.125, 1.22014e-15, 0.1, 2
0.880859, 0.125, 1.11022e-16, 0.1, 2
0.881641, 0.125, 1.11022e-18, 0.1, 2
0.882422, 0.125, 0, 0.1, 2
0.883203, 0.125, 0, 0.1, 2
0.883984, 0.125, 0, 0.1, 2
0.884766, 0.125, 0, 0.1, 2
0.885547, 0.125, 0, 0.1, 2
0.886328, 0.125, 0, 0.1, 2
0.887109, 0.125, 0, 0.1, 2
0.887891, 0.125, 0, 0.1, 2
0.888672, 0.125, 0, 0.1, 2
0.889453, 0.125, 0, 0.1, 2
0.890234, 0.125, 0, 0.1, 2
0.891016, 0.125, 0, 0.1, 2
0.891797, 0.125, 0, 0.1, 2
0.892578, 0.125, 0, 0.1, 2
0.893359, 0.125, 0, 0.1, 2
0.894141, 0.125, 0, 0.1, 2
0.894922, 0.125, 0, 0.1, 2
0.895703, 0.125, 0, 0.1, 2
0.896484, 0.125, 0, 0.1, 2
0.897266, 0.125, 0, 0.1, 2
0.898047, 0.125, 0, 0.1, 2
0.898828, 0.125, 0, 0.1, 2
0.899609, 0.125, 0, 0.1, 2
0.900391, 0.125, 0, 0.1, 2
0.901172, 0.125, 0, 0.1, 2
0.901953, 0.125, 0, 0.1, 2
0.902734, 0.125, 0, 0.1, 2
0.903516, 0.125, 0, 0.1, 2
0.904297, 0.125, 0, 0.1, 2
0.905078, 0.125, 0, 0.1, 2
0.905859, 0.125, 0, 0.1, 2
0.906641, 0.125, 0, 0.1, 2
0.907422, 0.125, 0, 0.1, 2
0.908203, 0.125, 0, 0.1, 2
0.908984, 0.125, 0, 0.1, 2
0.909766, 0.125, 0, 0.1, 2
0.910547, 0.125, 0, 0.1, 2
0.911328, 0.125, 0, 0.1, 2
0.912109, 0.125, 0, 0.1, 2
0.912891, 0.125, 0, 0.1, 2
0.913672, 0.125, 0, 0.1, 2
0.914453, 0.125, 0, 0.1, 2
0.915234, 0.125, 0, 0.1, 2
0.916016, 0.125, 0, 0.1, 2
0.916797, 0.125, 0, 0.1, 2
0.917578, 0.125, 0, 0.1, 2
0.918359, 0.125, 0, 0.1, 2
0.919141, 0.125, 0, 0.1, 2
0.919922, 0.125, 0, 0.1, 2
0.920703, 0.125, 0, 0.1, 2
0.921484, 0.125, 0, 0.1, 2
0.922266, 0.125, 0, 0.1, 2
0.923047, 0.125, 0, 0.1, 2
0.923828, 0.125, 0, 0.1, 2
0.924609, 0.125, 0, 0.1, 2
0.925391, 0.125, 0, 0.1, 2
0.926172, 0.125, 0, 0.1, 2
0.926953, 0.125, 0, 0.1, 2
0.927734, 0.125, 0, 0.1, 2
0.928516, 0.125, 0, 0.1, 2
0.929297, 0.125, 0, 0.1, 2
0.930078, 0.125, 0, 0.1, 2
0.930859, 0.125, 0, 0.1, 2
0.931641, 0.125, 0, 0.1, 2
0.932422, 0.125, 0, 0.1, 2
0.933203, 0.125, 0, 0.1, 2
0.933984, 0.125, 0, 0.1, 2
0.934766, 0.125, 0, 0.1, 2
0.935547, 0.125, 0, 0.1, 2
0.936328, 0.125, 0, 0.1, 2
0.937109, 0.125, 0, 0.1, 2
0.937891, 0.125, 0, 0.1, 2
0.938672, 0.125, 0, 0.1, 2
0.939453, 0.125, 0, 0.1, 2
0.940234, 0.125, 0, 0.1, 2
0.941016, 0.125, 0, 0.1, 2
0.941797, 0.125, 0, 0.1, 2
0.942578, 0.125, 0, 0.1, 2
0.943359, 0.125, 0, 0.1, 2
0.944141, 0.125, 0, 0.1, 2
0.944922, 0.125, 0, 0.1, 2
0.945703, 0.125, 0, 0.1, 2
0.946484, 0.125, 0, 0.1, 2
0.947266, 0.125, 0, 0.1, 2
0.948047, 0.125, 0, 0.1, 2
0.948828, 0.125, 0, 0.1, 2
0.949609, 0.125, 0, 0.1, 2
0.950391, 0.125, 0, 0.1, 2
0.951172, 0.125, 0, 0.1, 2
0.951953, 0.125, 0, 0.1, 2
0.952734, 0.125, 0, 0.1, 2
0.953516, 0.125, 0, 0.1, 2
0.954297, 0.125, 0, 0.1, 2
0.955078, 0.125, 0, 0.1, 2
0.955859, 0.125, 0, 0.1, 2
0.956641, 0.125, 0, 0.1, 2
0.957422, 0.125, 0, 0.1, 2
0.958203, 0.125, 0, 0.1, 2
0.958984, 0.125, 0, 0.1, 2
0.959766, 0.125, 0, 0.1, 2
0.960547, 0.125, 0, 0.1, 2
0.961328, 0.125, 0, 0.1, 2
0.962109, 0.125, 0, 0.1, 2
0.962891, 0.125, 0, 0.1, 2
0.963672, 0.125, 0, 0.1, 2
0.964453, 0.125, 0, 0.1, 2
0.965234, 0.125, 0, 0.1, 2
0.966016, 0.125, 0, 0.1, 2
0.966797, 0.125, 0, 0.1, 2
0.967578, 0.125, 0, 0.1, 2
0.968359, 0.125, 0, 0.1, 2
0.969141, 0.125, 0, 0.1, 2
0.969922, 0.125, 0, 0.1, 2
0.970703, 0.125, 0, 0.1, 2
0.971484, 0.125, 0, 0.1, 2
0.972266, 0.125, 0, 0.1, 2
0.973047, 0.125, 0, 0.1, 2
0.973828, 0.125, 0, 0.1, 2
0.974609, 0.125, 0, 0.1, 2
0.975391, 0.125, 0, 0.1, 2
0.976172, 0.125, 0, 0.1, 2
0.976953, 0.125, 0, 0.1, 2
0.977734, 0.125, 0, 0.1, 2
0.978516, 0.125, 0, 0.1, 2
0.979297, 0.125, 0, 0.1, 2
0.980078, 0.125, 0, 0.1, 2
0.980859, 0.125, 0, 0.1, 2
0.981641, 0.125, 0, 0.1, 2
0.982422, 0.125, 0, 0.1, 2
0.983203, 0.125, 0, 0.1, 2
0.983984, 0.125, 0, 0.1, 2
0.984766, 0.125, 0, 0.1, 2
0.985547, 0.125, 0, 0.1, 2
0.986328, 0.125, 0, 0.1, 2
0.987109, 0.125, 0, 0.1, 2
0.987891, 0.125, 0, 0.1, 2
0.988672, 0.125, 0, 0.1, 2
0.989453, 0.125, 0, 0.1, 2
0.990234, 0.125, 0, 0.1, 2
0.991016, 0.125, 0, 0.1, 2
0.991797, 0.125, 0, 0.1, 2
0.992578, 0.125, 0, 0.1, 2
0.993359, 0.125, 0, 0.1, 2
0.994141, 0.125, 0, 0.1, 2
0.994922, 0.125, 0, 0.1, 2
0.995703, 0.125, 0, 0.1, 2
0.996484, 0.125, 0, 0.1, 2
0.997266, 0.125, 0, 0.1, 2
0.998047, 0.125, 0, 0.1, 2
0.998828, 0.125, 0, 0.1, 2
0.999609, 0.125, 0, 0.1, 2
